fips,pop_total,pop_white,pop_black,pop_hispanic,income_median_household,rent_median_gross,rent_burdened_pct,evict_year,evict_filings
1001,59285,43616,11829,466,69841.0,1200.0,27.8,2018,181
1003,239945,198721,19144,3768,75019.0,1211.0,37.9,2018,852
1005,24757,10891,11616,234,44290.0,644.0,30.7,2018,33
1007,22152,16634,4587,422,51215.0,802.0,46.9,2018,35
1009,59292,53062,747,985,61096.0,743.0,44.3,2018,69
1011,10157,2327,7234,10,36723.0,635.0,53.6,2018,32
1013,18807,9622,8411,148,44881.0,722.0,38.1,2018,47
1015,116141,82465,25515,1498,55826.0,804.0,37.2,2018,519
1017,34450,19089,13697,271,49295.0,850.0,29.8,2018,123
1019,25224,23017,948,451,50769.0,750.0,34.9,2018,48
1021,45500,36815,4175,1044,61873.0,855.0,25.8,2018,101
1023,12525,7101,4782,284,44483.0,653.0,35.7,2018,10
1025,22802,11749,10360,126,49167.0,785.0,45.0,2018,45
1027,14188,11424,1840,125,51852.0,624.0,24.4,2018,17
1029,15254,14158,598,131,53319.0,792.0,32.6,2018,23
1031,54231,38780,8991,1457,64672.0,970.0,31.7,2018,161
1033,57648,44984,9103,808,56736.0,838.0,38.0,2018,146
1035,11411,5730,5221,103,42266.0,781.0,49.5,2018,17
1037,10323,6664,3065,126,57063.0,682.0,53.0,2018,11
1039,37647,31325,4417,512,50886.0,736.0,37.4,2018,92
1041,13144,9280,3071,154,49040.0,664.0,30.8,2018,17
1043,89463,81402,958,1327,60916.0,883.0,30.2,2018,164
1045,49516,33971,10504,1049,53955.0,863.0,29.2,2018,142
1047,37536,10207,26467,265,36810.0,749.0,52.4,2018,142
1049,71946,58471,923,2760,51149.0,683.0,31.3,2018,107
1051,88669,64984,18685,843,75553.0,1014.0,39.5,2018,221
1053,36695,22378,11255,2175,44447.0,709.0,41.5,2018,78
1055,103208,79768,15529,1445,53070.0,807.0,40.8,2018,632
1057,16173,13662,1983,133,50733.0,622.0,34.1,2018,19
1059,31978,24208,1287,686,51493.0,667.0,30.6,2018,58
1061,26726,22539,2311,542,50951.0,757.0,30.4,2018,65
1063,7589,1360,6186,11,31495.0,429.0,31.2,2018,27
1065,14749,5666,8225,81,41325.0,723.0,47.4,2018,27
1067,17450,12385,4394,238,60135.0,770.0,35.2,2018,26
1069,107628,70462,29302,1355,57531.0,905.0,37.3,2018,605
1071,52839,47005,1607,1822,49454.0,762.0,32.2,2018,87
1073,669744,329852,284390,7044,64589.0,1132.0,44.1,2018,5511
1075,13809,11954,1282,114,47447.0,548.0,44.9,2018,20
1077,95037,79325,9205,1115,59082.0,799.0,31.7,2018,246
1079,33182,25239,3292,3173,60040.0,708.0,17.4,2018,38
1081,177663,120347,39670,2013,61123.0,999.0,49.9,2018,607
1083,107577,81012,13720,2562,83534.0,908.0,28.1,2018,252
1085,10008,2451,7460,29,35160.0,663.0,51.5,2018,15
1087,18951,3243,14838,307,45951.0,709.0,48.1,2018,42
1089,397135,255048,96369,8049,83528.0,1116.0,36.1,2018,2153
1091,19027,8571,9768,177,44205.0,722.0,45.4,2018,36
1093,29190,26682,1043,508,50714.0,583.0,32.0,2018,50
1095,98712,81021,2579,2956,60946.0,765.0,30.6,2018,268
1097,413162,231919,148900,6884,58119.0,1021.0,43.5,2018,2692
1099,19580,10513,8260,379,40225.0,721.0,30.2,2018,40
1101,227197,72196,133683,1709,58153.0,1061.0,43.8,2018,3042
1103,123742,93264,16262,3411,64858.0,835.0,34.0,2018,565
1105,8231,2306,5843,55,34368.0,610.0,32.4,2018,16
1107,18843,10967,7400,152,47014.0,600.0,39.1,2018,28
1109,32953,18472,12320,489,47961.0,855.0,47.4,2018,148
1111,22310,16861,3677,753,51551.0,646.0,36.1,2018,34
1113,58858,27421,26800,717,50046.0,898.0,40.2,2018,614
1115,92903,78348,9161,815,78993.0,1077.0,33.1,2018,227
1117,226955,173713,29906,2194,93543.0,1348.0,39.8,2018,629
1119,12020,3109,8557,126,37981.0,841.0,58.7,2018,12
1121,81170,50918,25750,764,56249.0,772.0,37.6,2018,286
1123,41070,28233,9607,1324,57185.0,734.0,31.5,2018,250
1125,234036,142461,74775,2117,63947.0,997.0,44.0,2018,1263
1127,64886,57003,3958,656,54509.0,743.0,32.5,2018,144
1129,15270,10220,3463,1280,60503.0,628.0,28.0,2018,8
1131,10347,2852,7318,76,42236.0,699.0,44.7,2018,8
1133,23637,21927,284,496,48032.0,744.0,28.9,2018,29
2013,3423,568,206,1498,72692.0,1040.0,26.4,2018,1
2016,5178,1274,273,589,107344.0,1886.0,18.8,2018,1
2020,289069,168578,15280,38686,98152.0,1453.0,37.9,2018,1785
2050,18487,1617,213,16225,70616.0,1454.0,23.4,2018,12
2060,878,423,5,296,100625.0,1318.0,14.8,2018,2
2068,2029,1589,21,129,88935.0,938.0,16.7,2018,1
2070,4780,733,30,3876,74250.0,1085.0,23.0,2018,8
2090,95555,67290,3677,11499,84722.0,1424.0,39.0,2018,283
2100,2077,1645,5,207,72607.0,914.0,29.6,2018,2
2105,2313,1183,20,948,62500.0,986.0,35.4,2018,2
2110,31969,20293,236,6049,100513.0,1462.0,30.8,2018,83
2122,59843,47318,337,7647,77722.0,1163.0,39.2,2018,137
2130,13870,8812,60,3002,89155.0,1388.0,41.0,2018,56
2150,12878,6557,78,2218,83716.0,1669.0,36.9,2018,21
2164,1007,165,23,791,64000.0,933.0,20.0,2018,5
2170,110677,86657,1420,13293,90625.0,1258.0,41.8,2018,247
2180,9925,1402,103,8120,76643.0,1328.0,20.7,2018,12
2185,10891,3444,284,5879,86313.0,1167.0,21.6,2018,4
2188,7611,795,43,6488,81298.0,1336.0,13.9,2018,3
2195,3394,2095,50,509,77026.0,1208.0,39.7,2018,4
2198,5730,2547,21,2905,59079.0,915.0,33.4,2018,6
2220,8393,5163,31,1768,101207.0,1350.0,33.0,2018,18
2230,1308,918,29,78,78594.0,1228.0,26.9,2018,1
2240,6936,5277,61,1241,74223.0,1304.0,27.9,2018,3
2275,2106,1161,2,701,64545.0,1047.0,22.5,2018,3
2282,506,125,28,212,80625.0,1276.0,12.1,2018,1
2290,5271,1196,66,3875,52642.0,893.0,18.9,2018,1
4001,65680,13296,625,48852,40338.0,647.0,17.4,2018,32
4003,125458,83752,4822,3444,58970.0,939.0,36.4,2018,458
4005,144643,82430,2197,40949,69748.0,1406.0,43.0,2018,484
4007,53610,36305,337,10059,59089.0,1001.0,38.5,2018,237
4009,38860,25739,498,5749,67326.0,890.0,23.1,2018,97
4011,9452,6114,139,442,75239.0,570.0,5.7,2018,14
4012,16605,10183,69,2911,49506.0,735.0,22.8,2018,69
4013,4491987,2828976,258962,159909,85518.0,1587.0,41.8,2018,62506
4015,217420,177142,2519,7994,55799.0,1047.0,40.1,2018,1185
4017,107744,48887,1264,49315,52752.0,832.0,29.8,2018,224
4019,1049947,664037,37789,59320,67929.0,1154.0,42.7,2018,15083
4021,449219,296288,22607,30188,77588.0,1417.0,37.7,2018,2798
4023,48209,20283,118,649,53614.0,781.0,38.1,2018,347
4025,241656,199789,1368,8085,66106.0,1258.0,37.9,2018,709
4027,207685,100432,3617,6452,60417.0,983.0,36.3,2018,747
5001,16773,11816,4319,239,60831.0,799.0,40.4,2018,18
5003,18722,13110,4606,95,44481.0,640.0,39.6,2018,18
5005,42150,39153,159,879,48427.0,866.0,41.7,2018,26
5007,294541,194407,5357,10520,89879.0,1193.0,24.6,2018,358
5009,37896,35722,103,808,54195.0,715.0,30.2,2018,29
5011,10354,6034,2735,630,39565.0,638.0,41.3,2018,10
5013,4717,3725,581,150,63654.0,822.0,17.3,2018,9
5015,28526,20888,54,900,55187.0,818.0,37.3,2018,30
5017,9997,4094,5338,146,39683.0,661.0,32.5,2018,12
5019,21378,14874,5076,323,50985.0,734.0,39.6,2018,52
5021,14399,13539,13,568,48500.0,696.0,23.4,2018,13
5023,25048,23640,90,561,55979.0,853.0,31.3,2018,23
5025,7491,6282,984,162,50509.0,635.0,36.3,2018,2
5027,22527,13785,7873,234,47363.0,631.0,25.8,2018,33
5029,20872,17124,2307,352,51212.0,721.0,48.2,2018,18
5031,112097,82027,18803,1569,57615.0,930.0,42.4,2018,188
5033,60792,50417,706,2793,60362.0,828.0,35.3,2018,11
5035,47609,19214,24013,2598,54271.0,883.0,42.0,2018,44
5037,16681,12009,3071,1218,47012.0,797.0,37.4,2018,7
5039,6351,3359,2779,80,44694.0,626.0,23.7,2018,2
5041,11041,4961,5371,23,36064.0,689.0,40.7,2018,16
5043,17143,11266,4580,153,41071.0,712.0,36.8,2018,7
5045,126001,100668,14961,1592,65071.0,980.0,37.4,2018,110
5047,17220,14853,43,642,51919.0,717.0,31.0,2018,28
5049,12239,11371,27,529,38941.0,596.0,50.8,2018,7
5051,100062,83604,7839,2077,55409.0,942.0,36.7,2018,64
5053,18111,16618,469,206,72512.0,779.0,36.0,2018,19
5055,46182,41655,1026,559,56793.0,852.0,38.8,2018,35
5057,19778,10970,5878,323,47654.0,781.0,42.9,2018,29
5059,33142,27455,3823,567,52644.0,763.0,31.8,2018,26
5061,12701,8176,2642,258,44492.0,702.0,41.4,2018,14
5063,38120,32371,612,1236,56009.0,814.0,33.8,2018,37
5065,13866,12174,228,329,47728.0,626.0,27.7,2018,6
5067,16775,12702,2468,706,41215.0,662.0,31.7,2018,16
5069,65780,24710,37023,839,48552.0,849.0,37.2,2018,48
5071,25932,21858,450,757,44808.0,714.0,35.8,2018,31
5073,6211,3586,2226,81,37237.0,711.0,41.9,2018,6
5075,16265,15077,160,284,44164.0,715.0,29.3,2018,15
5077,8511,3401,4658,63,36860.0,638.0,68.2,2018,9
5079,12966,8046,3703,134,51667.0,672.0,26.5,2018,10
5081,11959,8723,2340,301,52241.0,812.0,36.2,2018,8
5083,21240,18959,363,434,54237.0,721.0,27.2,2018,25
5085,74747,64071,4136,1363,71449.0,961.0,31.3,2018,79
5087,17032,12687,33,787,53888.0,727.0,28.7,2018,9
5089,17076,16056,32,515,46953.0,792.0,23.8,2018,12
5091,42588,28768,10934,712,49983.0,882.0,46.0,2018,48
5093,39749,22846,13836,428,53428.0,797.0,36.8,2018,30
5095,6681,3570,2687,101,43955.0,603.0,37.7,2018,19
5097,8571,7797,76,265,49015.0,734.0,41.6,2018,15
5099,8228,5340,2626,83,41761.0,841.0,57.6,2018,24
5101,7175,6718,11,211,47395.0,629.0,36.8,2018,2
5103,22317,12328,9146,344,49838.0,714.0,37.6,2018,33
5105,10073,9242,179,199,60078.0,734.0,20.5,2018,2
5107,15910,5478,9777,145,38874.0,756.0,54.5,2018,27
5109,10182,8942,392,193,51000.0,671.0,45.1,2018,10
5111,22740,19300,1331,960,47188.0,647.0,33.0,2018,16
5113,19348,17304,18,1034,49252.0,699.0,29.9,2018,10
5115,63830,53984,1499,2083,54606.0,855.0,37.2,2018,69
5117,8162,6910,857,85,51094.0,637.0,21.8,2018,8
5119,398949,202564,146981,5118,60385.0,1036.0,38.4,2018,2295
5121,18733,16818,212,340,52838.0,671.0,28.4,2018,5
5123,22740,9350,12504,242,41784.0,791.0,41.3,2018,12
5125,125724,103194,10593,1991,76534.0,980.0,30.5,2018,99
5127,9839,8351,148,534,45955.0,736.0,39.7,2018,5
5129,7861,6935,6,321,41978.0,596.0,39.5,2018,5
5131,128448,88914,7366,5877,56450.0,854.0,34.7,2018,73
5133,15797,9277,790,655,51641.0,725.0,32.6,2018,20
5135,17597,16259,107,506,42950.0,648.0,29.4,2018,4
5137,12474,11305,13,350,38531.0,717.0,30.2,2018,5
5139,38368,23789,12432,473,50221.0,825.0,36.0,2018,38
5141,15936,14810,101,405,47266.0,727.0,40.3,2018,10
5143,251863,169308,8017,8528,66426.0,1005.0,34.3,2018,161
5145,77395,67988,3410,1118,53435.0,806.0,37.2,2018,74
5147,6157,4289,1671,38,49982.0,595.0,30.8,2018,6
5149,20195,15971,349,384,58870.0,653.0,31.7,2018,26
6001,1651949,528396,163859,34830,126240.0,2318.0,40.7,2018,3954
6003,1695,1076,0,477,110781.0,,6.8,2018,8
6005,41029,31903,825,2032,81526.0,1380.0,37.4,2018,84
6007,209470,152117,3712,8953,68574.0,1369.0,50.2,2018,649
6009,45995,37159,529,1733,79877.0,1615.0,46.3,2018,114
6011,21895,11210,311,707,75149.0,1139.0,36.1,2018,44
6013,1161458,505202,98346,30516,125727.0,2322.0,45.8,2018,2812
6015,27293,18316,805,2802,66780.0,1182.0,44.4,2018,100
6017,192299,153632,1644,4769,106190.0,1626.0,46.5,2018,435
6019,1012152,423296,44392,31318,71434.0,1300.0,45.8,2018,4150
6021,28623,17120,158,1093,70487.0,1103.0,37.4,2018,67
6023,135418,99692,1721,11613,61135.0,1249.0,52.5,2018,408
6025,179319,54559,4460,4786,56393.0,1012.0,42.7,2018,434
6027,18803,12154,182,2833,72432.0,1140.0,23.0,2018,28
6029,910433,448046,46946,26467,67660.0,1220.0,46.8,2018,4594
6031,152830,70362,9782,4754,68750.0,1228.0,40.0,2018,475
6033,68139,47171,1478,4468,58738.0,1292.0,47.9,2018,263
6035,31177,21468,2576,1580,64395.0,1043.0,35.2,2018,85
6037,9848406,3489206,769139,266083,87760.0,1893.0,48.0,2018,42101
6039,158790,70067,4089,7975,75496.0,1307.0,45.2,2018,360
6041,258765,182267,6070,5001,142785.0,2584.0,46.3,2018,343
6043,17060,13594,224,1063,65378.0,1268.0,42.3,2018,36
6045,90709,61962,858,6159,64688.0,1325.0,45.1,2018,215
6047,285597,102852,8250,8533,65044.0,1284.0,41.1,2018,907
6049,8646,6974,72,541,56648.0,818.0,48.2,2018,15
6051,13169,9755,12,889,86953.0,1593.0,25.8,2018,16
6053,435834,159097,9533,10814,94486.0,1995.0,45.0,2018,853
6055,136070,81711,2625,3452,108970.0,2141.0,43.3,2018,240
6057,102452,87829,314,2673,84905.0,1635.0,50.5,2018,184
6059,3164063,1468454,51952,62657,113702.0,2352.0,46.5,2018,7808
6061,412435,299005,6816,10037,114678.0,1991.0,46.5,2018,693
6063,19607,17071,266,953,64946.0,1034.0,32.8,2018,48
6065,2449909,1033132,158667,76150,89672.0,1814.0,48.1,2018,9678
6067,1584047,747022,150943,49563,88724.0,1702.0,45.5,2018,7886
6069,66056,29824,683,2976,108289.0,1922.0,40.4,2018,106
6071,2187816,855655,175250,65504,82184.0,1706.0,48.4,2018,11281
6073,3282782,1740220,154596,82086,102285.0,2154.0,47.4,2018,9123
6075,836321,338640,42547,14964,141446.0,2419.0,29.9,2018,2924
6077,787416,292062,55048,48148,88531.0,1633.0,42.6,2018,3226
6079,281486,203738,3189,7375,93398.0,1899.0,47.7,2018,437
6081,745100,303184,16534,16181,156000.0,2893.0,40.6,2018,1209
6083,443975,240915,7468,16123,95977.0,2050.0,47.7,2018,866
6085,1903297,631965,45325,37052,159674.0,2814.0,35.9,2018,2736
6087,266021,167132,2545,7950,109266.0,2172.0,43.3,2018,390
6089,181554,145566,1614,9210,71931.0,1267.0,40.8,2018,484
6091,2731,2469,8,72,60000.0,1181.0,21.6,2018,5
6093,43834,34820,736,3314,55499.0,1043.0,49.6,2018,141
6095,450824,192705,58103,12455,99994.0,2088.0,46.3,2018,1676
6097,485642,313481,7546,17798,102840.0,2093.0,43.6,2018,936
6099,552250,276614,15674,18049,79661.0,1528.0,44.0,2018,2147
6101,98971,49812,1714,4238,75450.0,1364.0,42.7,2018,324
6103,65520,45414,571,3248,61834.0,1159.0,45.3,2018,254
6105,15886,12782,147,886,53498.0,922.0,37.0,2018,27
6107,475774,202844,7136,15720,69489.0,1206.0,42.1,2018,1814
6109,54873,45309,950,2439,72259.0,1247.0,49.3,2018,160
6111,838259,491174,15452,27637,107327.0,2248.0,48.8,2018,1710
6113,217782,119349,5876,6036,88818.0,1757.0,48.2,2018,479
6115,83079,50228,3075,4704,73313.0,1209.0,38.8,2018,361
8001,524408,315627,18265,22891,91387.0,1713.0,45.7,2018,9251
8003,16515,10176,304,1530,51445.0,904.0,34.0,2018,51
8005,655709,405690,71075,17471,97215.0,1812.0,44.5,2018,11205
8007,13730,11039,2,642,76524.0,1409.0,42.0,2018,40
8009,3460,3112,11,90,40380.0,490.0,28.2,2018,3
8011,5524,3876,192,379,49194.0,854.0,38.3,2018,7
8013,328317,264800,2745,4834,102772.0,1893.0,49.7,2018,1542
8014,75110,59246,958,1354,121025.0,2074.0,34.7,2018,821
8015,19876,17640,218,658,70909.0,1514.0,38.1,2018,37
8017,1732,1445,19,35,67768.0,862.0,31.9,2018,1
8019,9358,8307,130,224,96667.0,1230.0,37.5,2018,44
8021,7536,4624,12,544,47209.0,724.0,33.5,2018,8
8023,3571,1870,125,280,36519.0,857.0,50.2,2018,4
8025,5734,3839,342,385,47563.0,976.0,51.2,2018,8
8027,5073,4757,0,29,72700.0,1021.0,33.5,2018,9
8029,31353,27196,252,708,58330.0,1080.0,43.5,2018,96
8031,713734,448646,62785,20899,91681.0,1770.0,37.4,2018,8541
8033,2385,1896,0,226,70490.0,1688.0,22.4,2018,3
8035,368283,301035,5286,5918,145737.0,2095.0,40.1,2018,1953
8037,55374,39892,524,454,103174.0,2032.0,52.8,2018,155
8039,27152,23278,144,610,129477.0,1436.0,41.0,2018,46
8041,736008,534679,43788,22583,87470.0,1609.0,43.4,2018,8960
8043,49394,42860,1860,1506,61027.0,1036.0,33.4,2018,186
8045,62034,44951,355,1354,86172.0,1515.0,39.5,2018,224
8047,5877,5198,65,194,88654.0,1340.0,59.3,2018,24
8049,15794,12825,57,451,84558.0,1451.0,43.2,2018,59
8051,17158,15373,181,410,77358.0,1191.0,44.6,2018,32
8053,939,816,19,47,64327.0,1099.0,18.8,2018,1
8055,6946,5912,0,292,52139.0,739.0,43.8,2018,21
8057,1422,1275,15,5,41809.0,1484.0,43.2,2018,2
8059,579715,475142,6578,13323,107800.0,1792.0,42.8,2018,6131
8061,1356,1264,0,65,56389.0,869.0,37.5,2018,1
8063,7015,5656,4,217,59810.0,916.0,33.1,2018,9
8065,7411,5016,7,334,93655.0,1599.0,45.1,2018,67
8067,56088,46757,106,4573,85296.0,1409.0,42.9,2018,159
8069,363561,305591,3680,7151,91364.0,1677.0,45.1,2018,1713
8071,14392,10286,248,1351,50408.0,875.0,41.3,2018,47
8073,5561,4647,315,171,54257.0,854.0,38.4,2018,9
8075,21067,17453,334,413,55074.0,1027.0,26.6,2018,106
8077,157316,133317,908,3743,71485.0,1154.0,41.4,2018,1124
8079,799,726,0,27,52455.0,903.0,39.3,2018,1
8081,13258,11286,17,349,70975.0,1051.0,34.5,2018,61
8083,26204,20389,321,3905,63005.0,974.0,42.1,2018,75
8085,43272,35209,147,1099,66072.0,1120.0,40.4,2018,216
8087,29186,20540,894,834,75407.0,1092.0,34.0,2018,123
8089,18460,13104,188,763,54897.0,796.0,39.4,2018,72
8091,5024,4519,101,39,84556.0,1398.0,38.5,2018,10
8093,17739,16109,143,521,95450.0,1942.0,34.1,2018,48
8095,4491,3671,0,118,60372.0,947.0,28.3,2018,4
8097,17119,14760,80,74,100318.0,1880.0,37.2,2018,35
8099,11931,8397,84,486,57601.0,741.0,36.9,2018,22
8101,168726,125637,3510,8007,62250.0,1059.0,44.2,2018,1265
8103,6518,5570,6,241,72620.0,924.0,20.9,2018,11
8105,11394,8488,50,826,62166.0,782.0,35.3,2018,27
8107,24990,21236,52,677,104803.0,1845.0,42.9,2018,49
8109,6511,4983,48,524,54283.0,746.0,41.4,2018,12
8111,690,604,0,13,73889.0,1076.0,24.3,2018,2
8113,8026,7191,56,192,80117.0,1173.0,36.9,2018,23
8115,2346,1990,21,67,52833.0,728.0,51.6,2018,2
8117,30857,24521,115,231,106255.0,1851.0,38.6,2018,89
8119,24774,21685,236,584,80666.0,1746.0,46.4,2018,84
8121,4839,4286,58,87,65164.0,991.0,26.0,2018,6
8123,340711,258936,4937,10129,93287.0,1469.0,46.3,2018,1908
8125,9921,7938,12,149,60051.0,897.0,44.4,2018,10
10001,185043,110861,49879,3008,72872.0,1285.0,43.2,2018,3283
10003,573030,323642,144850,6442,89901.0,1379.0,37.9,2018,11587
10005,247799,187296,25916,4173,78162.0,1221.0,43.8,2018,2798
11001,672079,262549,290772,10679,106287.0,1900.0,35.9,2018,31278
12001,281751,176610,54537,2930,59659.0,1255.0,54.1,2018,1623
12003,28186,22038,3288,954,70833.0,1011.0,46.9,2018,84
12005,181368,138770,18134,3314,70188.0,1424.0,43.4,2018,1689
12007,27888,20612,5182,495,59740.0,838.0,49.5,2018,141
12009,620533,467703,60843,7523,75817.0,1456.0,45.1,2018,2129
12011,1946127,829741,549799,25420,74534.0,1804.0,54.3,2018,15816
12013,13593,10412,1578,306,46901.0,680.0,45.3,2018,52
12015,195083,165176,10312,1854,66154.0,1289.0,50.4,2018,493
12017,158693,140889,3546,2220,55355.0,1069.0,46.3,2018,349
12019,223436,160668,25437,3106,86094.0,1464.0,40.6,2018,971
12021,387681,269331,25539,6946,86173.0,1752.0,52.4,2018,837
12023,70755,51524,11658,1062,55070.0,915.0,38.2,2018,412
12027,34719,23502,4463,456,50868.0,910.0,39.9,2018,140
12029,16952,14427,1119,507,47655.0,792.0,38.7,2018,28
12031,1007189,531480,291322,12355,68447.0,1385.0,43.4,2018,13272
12033,323275,208075,68374,6639,65715.0,1234.0,43.5,2018,1927
12035,121710,93957,11420,1384,72923.0,1687.0,51.4,2018,257
12037,12418,9934,1355,127,62734.0,1044.0,34.0,2018,43
12039,43642,14775,24028,790,46047.0,792.0,41.9,2018,156
12041,18494,16476,592,382,61070.0,855.0,24.6,2018,25
12043,12324,7927,1862,443,38905.0,927.0,53.0,2018,39
12045,14772,11680,2075,385,67361.0,1161.0,56.6,2018,33
12047,13445,7889,4327,342,47696.0,819.0,40.5,2018,39
12049,25508,15664,1666,695,54231.0,954.0,47.9,2018,68
12051,40798,22532,4394,1266,53044.0,958.0,46.3,2018,137
12053,201512,158608,10078,2489,63193.0,1209.0,43.2,2018,604
12055,103808,75374,9763,1610,55581.0,980.0,42.8,2018,515
12057,1489634,816520,244347,18808,75011.0,1543.0,45.7,2018,10428
12059,19626,16650,1310,402,48236.0,823.0,31.4,2018,52
12061,163856,126618,13211,1989,71049.0,1284.0,48.9,2018,551
12063,47652,31746,12107,751,47327.0,846.0,45.6,2018,163
12065,14713,9238,4434,131,56984.0,790.0,38.2,2018,28
12067,8035,6169,1419,85,60692.0,880.0,38.5,2018,15
12069,398696,281556,40334,4848,69956.0,1468.0,46.6,2018,1449
12071,792692,558482,63125,11169,73099.0,1597.0,48.8,2018,2881
12073,295335,166854,90582,2818,65074.0,1230.0,49.2,2018,2724
12075,44276,36408,3705,614,53805.0,826.0,44.3,2018,148
12077,7650,5914,1004,200,53824.0,968.0,39.2,2018,18
12079,18113,10161,6604,273,48176.0,819.0,43.0,2018,80
12081,416020,310362,32970,5120,75792.0,1549.0,48.8,2018,1993
12083,387697,278140,48781,5358,58535.0,1174.0,43.1,2018,1645
12085,160464,129803,8071,2039,80701.0,1499.0,49.2,2018,370
12086,2685296,990981,414760,16672,68694.0,1731.0,53.9,2018,17338
12087,81840,59390,6070,858,82430.0,1959.0,51.0,2018,313
12089,94653,81326,5250,977,88900.0,1335.0,37.6,2018,209
12091,214281,156300,20037,4012,79097.0,1475.0,40.6,2018,913
12093,40249,29240,3262,643,52288.0,974.0,39.7,2018,152
12095,1440471,671615,292616,18452,77011.0,1675.0,48.4,2018,10476
12097,406943,176679,44788,5280,68711.0,1651.0,54.9,2018,1709
12099,1507453,864974,278621,14461,81115.0,1818.0,51.5,2018,8717
12101,588758,442068,36208,7642,67384.0,1372.0,44.7,2018,2397
12103,960565,721059,93311,10719,70293.0,1525.0,48.1,2018,5915
12105,760961,455386,112450,10060,63644.0,1272.0,44.6,2018,4029
12107,74235,54226,11347,957,47256.0,902.0,38.2,2018,510
12109,292243,237204,15285,2368,106169.0,1775.0,48.3,2018,526
12111,346237,206941,72630,3884,69027.0,1489.0,49.5,2018,1713
12113,193719,157431,10729,3994,88968.0,1445.0,34.4,2018,426
12115,449011,377207,18450,3960,80633.0,1715.0,47.3,2018,1338
12117,474912,297613,56652,5913,83030.0,1686.0,47.6,2018,2442
12119,137536,118694,9405,925,73297.0,1225.0,51.1,2018,161
12121,44484,34244,4431,921,55479.0,849.0,30.3,2018,123
12123,21422,15708,4296,305,44985.0,878.0,47.5,2018,81
12125,15551,11388,2518,826,64922.0,846.0,25.0,2018,40
12127,568229,412706,60661,5557,66581.0,1368.0,47.9,2018,3033
12129,34608,27006,4799,537,74183.0,1155.0,47.0,2018,60
12131,79846,67211,3070,2516,79281.0,1674.0,43.5,2018,261
12133,25259,19709,3428,521,52723.0,884.0,40.6,2018,82
13001,18426,12862,3265,276,43728.0,711.0,34.1,2018,129
13003,8261,5296,1255,92,38438.0,620.0,25.6,2018,37
13005,11129,8227,1671,192,50310.0,789.0,46.3,2018,199
13007,2830,1388,1151,40,44405.0,643.0,25.7,2018,18
13009,43669,22907,18234,285,55413.0,865.0,46.1,2018,955
13011,18757,16320,315,570,68830.0,788.0,40.5,2018,134
13013,86982,60244,11489,1909,77477.0,1197.0,40.2,2018,1434
13015,111153,86925,12224,1404,79431.0,1202.0,36.4,2018,2293
13017,17138,9823,6468,155,39081.0,692.0,26.3,2018,460
13019,18257,14839,1929,150,50414.0,771.0,32.7,2018,165
13021,156543,56414,85362,1880,50747.0,1026.0,49.5,2018,5134
13023,12414,8557,3232,49,53005.0,765.0,48.7,2018,68
13025,18171,16795,535,412,47801.0,714.0,30.9,2018,142
13027,16285,9343,5658,148,47656.0,752.0,52.9,2018,172
13029,46681,33744,6530,536,94234.0,1584.0,42.7,2018,292
13031,81372,51083,23003,1184,56832.0,968.0,40.3,2018,2018
13033,24427,12243,11061,255,50739.0,763.0,41.5,2018,362
13035,26074,17091,7204,349,59221.0,952.0,34.3,2018,441
13037,5528,1878,3293,88,55714.0,638.0,33.4,2018,25
13039,56036,39604,10174,874,72399.0,1167.0,47.4,2018,902
13043,10972,6658,2485,613,50431.0,706.0,25.1,2018,97
13045,122187,85305,25063,1634,72327.0,1124.0,45.0,2018,2799
13047,68356,60908,1557,925,72425.0,953.0,36.1,2018,1231
13049,12711,7228,3183,320,48534.0,895.0,37.3,2018,90
13051,298143,142225,117507,3859,69575.0,1382.0,43.1,2018,10409
13053,9181,5430,1702,267,59221.0,1235.0,31.6,2018,21
13055,24975,20514,2381,494,47785.0,789.0,41.5,2018,264
13057,274539,214561,19719,5764,105442.0,1703.0,46.2,2018,4013
13059,129267,74568,33970,2674,52267.0,1162.0,51.8,2018,2464
13061,2853,1135,1698,11,48715.0,578.0,34.1,2018,19
13063,298771,34422,208577,4180,58507.0,1307.0,48.0,2018,20543
13065,6722,4387,1718,274,55549.0,505.0,27.5,2018,35
13067,769152,388587,207606,12020,98712.0,1640.0,39.6,2018,23369
13069,43161,26205,12126,730,50175.0,713.0,35.9,2018,534
13071,45907,26313,10472,1049,49691.0,779.0,35.3,2018,686
13073,159638,107888,28671,1728,96122.0,1330.0,34.6,2018,1273
13075,17363,11340,4840,234,50133.0,901.0,50.8,2018,221
13077,150071,107104,27786,1889,94142.0,1397.0,44.8,2018,2412
13079,12183,8940,2620,144,60905.0,751.0,31.6,2018,69
13081,19995,10174,8999,206,42745.0,743.0,50.9,2018,599
13083,16196,14915,260,220,58936.0,843.0,24.9,2018,73
13085,28704,25512,462,352,88986.0,1425.0,33.1,2018,332
13087,29118,14565,12234,414,50485.0,860.0,34.9,2018,390
13089,762105,229260,392153,18965,77683.0,1591.0,48.3,2018,37307
13091,19909,13085,6133,189,50152.0,688.0,31.7,2018,135
13093,11026,4606,5283,257,56545.0,761.0,19.3,2018,97
13095,83915,20016,59207,783,46784.0,905.0,45.8,2018,5896
